hash,release,message,timestamp,author,change_type
a15a2b46d1edc2b7f339a84cd0904e1cf3dcc0ae, (tag: 5.2.2),"ci: add ""PR action: cleanup"" to the bot's forbiddenLabels list (#21562) PR Close #21562",2018-01-16 18:57:21+00:00,Igor Minar,ci
379ed75593375ddbd5568d064ee655a219179c7c, (tag: 5.2.2),docs: improve/simplify example for `providers` guide (#21589),2018-01-17 13:01:53+00:00,George Kalpakas,docs
0f619896b32970e156c2f0be0fe1f2c008dda582, (tag: 5.2.2),docs: fix/improve example for `singleton-services` guide (#21589),2018-01-17 13:01:34+00:00,George Kalpakas,docs
70606558061f089cea9fc730cc95f17c549fbf11, (tag: 5.2.2),docs: several minor `NgModule` guide fixes/improvements (#21589),2018-01-17 12:57:43+00:00,George Kalpakas,docs
451bdb9a75bacc3c3a332f8272ed2f4b4c18c745, (tag: 5.2.2),docs: change titles to sentence case (#21620),2018-01-18 05:06:43+00:00,Vani,docs
983ccc02ad86adbbcd440cf592f54a5f02752e33, (tag: 5.2.2),build(aio): fix zips testing commands (#21629),2018-01-18 14:36:54+00:00,George Kalpakas,build
00f99b3c4c5a9b1dd9127871776c05cb541347ca, (tag: 5.2.2),ci: update github bot messages (#21634),2018-01-18 16:41:07+00:00,Olivier Combe,ci
ba4ea82f6841aa238bbba19bb2bd53ca7e661201, (tag: 5.2.2),fix(compiler-cli): do not lower expressions in non-modules (#21649),2018-01-18 22:36:49+00:00,Chuck Jazdzewski,fix
982eb7bba81805e852cd13e6b743102feffc444a, (tag: 5.2.2),fix(common): fallback to last defined value for named date and time formats (#21299),2018-01-04 07:35:57+00:00,Trotyl,fix
3606c55410d67fa53e161e25ad518521a05c2712, (tag: 5.2.2),docs: edit entry component FAQ (#21487),2018-01-17 15:23:19+00:00,Kapunahele Wong,docs
2c6502739191fd34169ba7be463ef2543fbcfdbd, (tag: 5.2.2),docs: add server side redirect and fix NgModule FAQ links (#21487),2018-01-11 20:38:51+00:00,Kapunahele Wong,docs
4ee92f14a633643f6c7f6fe4a5d1a57ef77607e7, (tag: 5.2.2),docs: fix lazy loading example dir name (#21475),2018-01-11 16:09:23+00:00,Kapunahele Wong,docs
c9b65914d3bf6589bc9dd3df42ab37847eb6a06b, (tag: 5.2.2),build: add mhevery to bazel approvers (#21314),2018-01-04 19:29:55+00:00,Misko Hevery,build
02352bcd9ead0707eb613fc9ca7a1ce76ad9247c, (tag: 5.2.2),fix(compiler): add support for marker tags in xliff serializers (#21250),2018-01-02 10:19:16+00:00,Olivier Combe,fix
0d55600fd8b217f8b6005fad52161b897ca6b05f, (tag: 5.2.2),"Revert ""fix(core): fix chained http call (#20924)""",2018-01-19 21:06:33+00:00,Mi┼íko Hevery,revert
64d16dee02ffb6c06371de3a2b180a1b4199a2db, (tag: 5.2.2),"feat(compiler): implement ""enableIvy"" compiler option (#21427)",2017-11-20 18:21:17+00:00,Chuck Jazdzewski,feat
d3d9aac4e93dc870d154563a9c29a7eb7c76e044, (tag: 5.2.2),feat(core): optional generic type for ElementRef (#20765),2017-12-03 19:17:06+00:00,harunurhan,feat
1ccc3242f1fb0fa7a1393ae11bf9566b68b7f152, (tag: 5.2.2),docs(ivy): add feature principle doc (#21565),2018-01-16 19:38:42+00:00,Mi┼íko Hevery,docs
47b7898697ac1dee508471f0e9d099682e1c309e, (tag: 5.2.2),"Revert ""fix(core): fix chained http call (#20924)""",2018-01-17 23:28:21+00:00,Chuck Jazdzewski,revert
0eabd07f3aea167cbc9ffb3144a92195146905e9, (tag: 5.2.2),fix: avoid triggering a cli bug (#21611),2018-01-17 23:22:06+00:00,Chuck Jazdzewski,fix
8503cc1db72b0639f3bc697b2f1add0e1dca2c97, (tag: 6.0.0-beta.0),docs: add changelog for 6.0.0-beta.0,2018-01-17 18:10:18+00:00,Alex Eagle,docs
8b46b3893f2e958f5bc1fbb42029c25610f53469, (tag: 6.0.0-beta.0),release: cut the 6.0.0-beta.0 release,2018-01-17 18:08:53+00:00,Alex Eagle,release
bb3b93c6e68c495602b160d8d3004ade2828fd6e, (tag: 6.0.0-beta.0),docs: add changelog for 5.2.1,2018-01-17 17:39:46+00:00,Alex Eagle,docs
d3e7ebb3b403cae209ef44892ef4c607a965e47e, (tag: 5.2.1),release: cut the 5.2.1 release,2018-01-17 17:37:50+00:00,Alex Eagle,release
420f5c4275a7d62cc020676dbb7431c18b5144d8, (tag: 5.2.1),build(bazel): remove spurious file (#21455),2018-01-10 21:57:56+00:00,Alex Eagle,build
b773a4ab980aa5155a259ad7da3eef1184f194f6, (tag: 5.2.1),docs(aio): change `df-question` to `app-question` (#21438),2018-01-10 09:45:05+00:00,Alan Agius,docs
55f15c54d9010d334c0e448f6ec993c25f372f9a, (tag: 5.2.1),docs(aio): add description and docs links for code samples (#21561),2018-01-16 18:45:15+00:00,Jason Aden,docs
4556532c26ab0a3e2c60c48d1f3d70d2bb887a33, (tag: 5.2.1),feat(core): add binding name to content changed error (#20352),2017-11-11 08:40:17+00:00,Xander Garbett,feat
54e75766adb22e15cd9831991e8537d2ca71eaef, (tag: 5.2.1),fix(core): fix chained http call (#20924),2017-12-10 16:08:12+00:00,Benjamin Ingberg,fix
fb4d84d5b872d73fbc2519437d263aa75eebf2a4, (tag: 5.2.1),refactor(core): Refactor IterableDiffers#create method (#21383),2018-01-08 12:14:49+00:00,Brian Douglas,refactor
efe545a87820053afd53e3cac10772ebd1054393, (tag: 5.2.1),refactor(ivy): add TView and TContainer (#21463),2018-01-11 02:19:16+00:00,Kara Erickson,refactor
d3333f04bae1017e3be29a2c03bbc3b520fd01b9, (tag: 5.2.1),refactor(core): refactor WrappedValue (#20997),2017-12-13 23:54:43+00:00,Victor Berchet,refactor
75f8522b8de3eaf2affa317e23819ab57e952242, (tag: 5.2.1),feat(forms): handle string with and without line boundary on pattern validator (#19256),2017-09-18 20:28:36+00:00,ghetolay,feat
a771ee5d9050efd2170662670116ba34c3e06b2a, (tag: 5.2.1),build(aio): move file cleaning to later in the doc gen (#21540),2018-01-15 16:10:32+00:00,Pete Bacon Darwin,build
7c414fc7463dc90fe189db5ecbf3e5befcde6ff4, (tag: 5.2.1),ci: disable integration/cli-hello-world test (#21492),2018-01-11 22:31:11+00:00,Alex Eagle,ci
cc9419d1cababe1bbf366f982517c6290e7aeff8, (tag: 5.2.1),fix(language-service): Clear caches when program changes (#21337),2018-01-05 20:33:26+00:00,Keen Yee Liau,fix
d5393c7f91d04544a7403eaeb71d5f7b29be8604, (tag: 5.2.1),docs(compiler): document the $any type cast function (#20968),2017-12-12 20:51:38+00:00,Chuck Jazdzewski,docs
977978edb59b47387a6d36eeac4d398588e67172, (tag: 5.2.1),test(common): make date pipe tests work in more timezones (#21379),2018-01-08 09:10:50+00:00,Olivier Combe,test
eb70966065fdf8b7cac82e171f8ab9e2ac37bf43, (tag: 5.2.1),fix(aio): correctly handle redirects (#21416),2018-01-09 15:41:00+00:00,George Kalpakas,fix
cf4bea587d11aa5ba0a74a32a192040e8d041cba, (tag: 5.2.1),ci(aio): run e2e tests in `production` mode (#21470),2018-01-11 13:40:27+00:00,George Kalpakas,ci
8e9cd57951d29a347cd047d831a1235ce583e21a, (tag: 5.2.1),fix(common): set correct timezone for ISO8601 dates in Safari (#21506),2018-01-12 15:05:41+00:00,Olivier Combe,fix
f23896f5191abe43e6a4517f5fa11ac2f4193987, (tag: 5.2.1),docs: fix release schedule date (#21474),2018-01-11 15:12:16+00:00,Olivier Combe,docs
cffa0fe734085084760146afe38b2f2be055b11b, (tag: 5.2.1),feat(bazel): allow ng_module rules to control whether type checking is enabled (#21460),2018-01-11 00:18:26+00:00,Chuck Jazdzewski,feat
9b5a4852437fa84f487af972e534d0f6963aa3ae, (tag: 5.2.1),perf(ivy): add missing dom element in render3_function tree benchmark (#21476),2018-01-11 17:40:03+00:00,David-Emmanuel Divernois,perf
0e59d18fc295828d6ffd66919b9651cd559b874c, (tag: 5.2.1),ci: add angular robot config file (#21489),2018-01-11 21:19:28+00:00,Olivier Combe,ci
54c8a321a981557a9055ec2135d30d6e7263bd76, (tag: 5.2.1),ci: update pullapprove rules now that we allow selfapprovals (#21494),2018-01-12 00:45:24+00:00,Igor Minar,ci
9005a6f3cd8fba8bb0f258f7466355bd0399d8d5, (tag: 5.2.1),feat(aio): implement survey notification link (#21371),2018-01-11 13:56:01+00:00,Pete Bacon Darwin,feat
6af367218516cc0e0416565e72514d8e15254850, (tag: 5.2.1),fix(ivy): Add workaround for AJD in google3 (#21488),2018-01-11 21:09:21+00:00,Alex Eagle,fix
3c6a5063f7d85fd79904227369b06cdf3b3ad176, (tag: 5.2.1),fix(benchpress): should still support selenium_webdriver < 3.6.0 (#21477),2018-01-11 17:46:11+00:00,Marc Laval,fix
b49d54e606af463b9f587456f177c21b652889c0, (tag: 5.2.1),docs(forms): clarify note in reactive forms doc (#21134),2017-12-21 15:31:55+00:00,Kapunahele Wong,docs
5eaaac35a81d1a30397680bc02693fa53b0bc1f5, (tag: 5.2.1),refactor(ivy): remove `type` from `DirectiveDef` (#21374),2018-01-10 00:43:12+00:00,Mi┼íko Hevery,refactor
16232f000f60db4b8b4626e6d340995316839d4c, (tag: 5.2.1),refactor(ivy): merged containerStart/containerEnd (#21374),2018-01-09 21:32:24+00:00,Mi┼íko Hevery,refactor
9f43f5f09e41b9b4049763a71f4a8c8c70c71703, (tag: 5.2.1),test(ivy): add canonical template translation examples (#21374),2018-01-09 06:06:19+00:00,Misko Hevery,test
a6d41c47a9b69a8ebbd1e5c36d68fd3f9d275b95, (tag: 5.2.1),refactor(ivy): move directive into elementStart (#21374),2018-01-09 05:57:50+00:00,Misko Hevery,refactor
55fd82e587625c12d6b09367659c75168626d12e, (tag: 5.2.1),docs: fix release schedule date (#21469) PR Close #21469,2018-01-11 13:04:46+00:00,Olivier Combe,docs
7f3d0bbf97f9a36d5f0d6d24c799419d65927c69, (tag: 5.2.1),build: update polyfill size (#21461),2018-01-11 00:45:31+00:00,Kara Erickson,build
456f57dde804733f1c41bd3fba477e7f58fd8399, (tag: 5.2.1),docs: fix lazy-loading example (#20306),2018-01-10 21:30:09+00:00,Kapunahele Wong,docs
f82013f9561e0289175fab19d8c38e0d85c2f5a1, (tag: 5.2.1),docs: fix yarn.lock (#20306),2018-01-10 18:46:05+00:00,Kapunahele Wong,docs
53f91189a12ee214d7314ea73ce138dcdb1333c8, (tag: 5.2.1),docs(aio): add NgModule docs (#20306),2017-07-04 14:58:20+00:00,Kapunahele Wong,docs
a931a419fae93af25e10b01b6c4d72c6cf211c1a, (tag: 5.2.1),fix(compiler): make `.ngsummary.json` files idempotent (#21448),2018-01-10 17:55:03+00:00,Chuck Jazdzewski,fix
6be9c0466cfe60d6555b0430285c1ae983f977b3, (tag: 5.2.1),refactor(core): split up interface files in render3 (#21433),2018-01-10 02:38:17+00:00,Kara Erickson,refactor
6a97b5b722a13137fa4c9bf9b4eaa2887624afb3, (tag: 5.2.1),docs(ivy): add Ivy as a recognized label (#21428),2018-01-09 21:46:19+00:00,Mi┼íko Hevery,docs
aad11264461021d340201abf3d9ebbf176718348, (tag: 5.2.1),docs: update the release schedule with v6 info (#21435),2018-01-10 05:34:13+00:00,Igor Minar,docs
7b463df52ba27a214c7173e817f19c42a8d5a55f, (tag: 5.2.1),fix(aio): preserve static Observable methods (#21351),2018-01-10 12:04:41+00:00,George Kalpakas,fix
e500484ccc907eb5f017f21d75ede005bc84e806, (tag: 5.2.1),build(aio): upgrade to angular@5.2.0 (#21351),2018-01-10 06:18:58+00:00,Igor Minar,build
a0dcb0b828948aaa596d4b5591a77e4bb8fe2125, (tag: 5.2.1),ci(aio): track sizes of all js files (#21351),2018-01-06 03:49:18+00:00,Igor Minar,ci
c4b71920d1606dc1843154cb221b29632f3fc608, (tag: 5.2.1),build(aio): upgrade to angular@5.2.0-rc.0 (#21351),2018-01-06 03:49:50+00:00,Igor Minar,build
650f5fb5c7a0150362dc185622345e97835ffd58, (tag: 5.2.1),build(bazel): fix merge conflict between c4f02e2 and ef956a2 (#21453),2018-01-10 20:48:01+00:00,Alex Eagle,build
c32e83334b2ce32ade0c8602bd638c155652d3ad, (tag: 5.2.1),fix(compiler): cache external reference resolution (#21359),2018-01-06 18:39:39+00:00,Chuck Jazdzewski,fix
7bdd9aecbd389de9f648158c3b990175cdf36a3d, (tag: 5.2.1),build: upgrade yarn to 1.3.2 (#21406),2018-01-09 10:02:03+00:00,Olivier Combe,build
5ede67c3452ab3c3b07e08a6baa49408d9314968, (tag: 5.2.1),build: move repeated tsconfig attributes to a macro (#20964),2018-01-09 23:24:00+00:00,Alex Eagle,build
31b671ab546820c5664d4c94a1c5e48576086d0f, (tag: 5.2.1),fix(aio): support multibyte character in heading (#21414),2018-01-10 10:52:09+00:00,Suguru Inatomi,fix
3804d20b6d2feca85625fb998588b21098cdde91, (tag: 5.2.1),docs(bazel): document an installation issue (#21401),2018-01-08 22:07:18+00:00,Alex Eagle,docs
0a5a87887edc86950d7bf8fc1ea66b12a84de85e, (tag: 5.2.1),build(aio): upgrade to uglify-es@3.3.5 (#21350),2018-01-08 08:14:43+00:00,Igor Minar,build
c46afce0f5ec851ec0539a0eb960ea0041adef03, (tag: 5.2.1),build(aio): upgrade to @angular/cli@1.6.3 (#21350),2018-01-06 02:02:16+00:00,Igor Minar,build
76c781fd37edeee6db5ed09a1896dfc981e8c175, (tag: 5.2.1),docs(router): remove extra brackets (#21294),2018-01-03 21:45:17+00:00,courtneypattison,docs
51eb3d418e7e7d12d93d484d11ac18e2bc810243, (tag: 5.2.1),fix(service-worker): properly handle invalid hashes in all scenarios (#21288),2018-01-02 20:42:39+00:00,Alex Rickabaugh,fix
72246d48db6c48e6a1233386375bbd4d3abf10d4, (tag: 5.2.1),ci: update forms approval list to include guides (#21449),2018-01-10 18:36:32+00:00,Kara Erickson,ci
48c18985cc7ecf2c1e098f57008f3421c4375471, (tag: 5.2.1),fix(animations): fix increment/decrement aliases example (#18323),2017-07-25 12:40:59+00:00,cexbrayat,fix
167cbed266d4dc6918aa14c322c14b2efa8f6198, (tag: 5.2.1),build: add bazel rulse for benchmarks (#21436),2018-01-10 08:07:55+00:00,Misko Hevery,build
fc3e7e0381a44009492f60fa8bd77fd35e60ec2e, (tag: 5.2.1),refactor(core): create consistent naming scheme across classes (#21403),2018-01-09 04:17:13+00:00,Kara Erickson,refactor
70e88025400fc005ea788078d32604a5d1340d7e, (tag: 5.2.1),docs(core): provide note for unit test changes with the `ng-star-inserted` className (#21450),2018-01-10 18:50:01+00:00,Matias Niemel├ñ,docs
04dd9713f090ae7a9710b08b6a23b3619112fb3d, (tag: 5.2.0),docs: add changelog for 5.2.0,2018-01-10 01:00:17+00:00,Kara Erickson,docs
48d579b2ae6daef3b18d5eecbb5a861a043c03c1, (tag: 5.2.0),release: cut the 5.2.0 release,2018-01-10 00:55:58+00:00,Kara Erickson,release
3db91ffd96ae1dad391dfbeb9c2a8ae31f04ad0a, (tag: 5.2.0),feat(core): add ngAfterViewInit and ngAfterViewChecked support to render3 (#21266),2017-12-23 00:41:34+00:00,Kara Erickson,feat
229b76cfde826bf4e5e51aa774f3c73b0b3cddbe, (tag: 5.2.0),ci: temporary work-around for Travis issue (#21422),2018-01-09 18:55:02+00:00,George Kalpakas,ci
80a5b91575df2fad996d692725457982e4c2c124, (tag: 5.2.0),build(aio): upgrade to zone.js@0.8.19 (#21349),2018-01-06 01:53:29+00:00,Igor Minar,build
9728dce0485a222825feca15e322bea5654dcee8, (tag: 5.2.0),fix(bazel): Give correct module names for ES6 output (#21320),2017-12-22 23:12:32+00:00,Alex Eagle,fix
463e2872a64c4dcc558e30aba4a78d579fe951e5, (tag: 5.2.0),build: upgrade Bazel to 0.9.0 (#21335),2018-01-05 18:53:55+00:00,Alex Eagle,build
fa03ae14b0be19c2cb9d653b2b1d3cfa0ae25117, (tag: 5.2.0),fix(benchpress): work around missing events from Chrome 63 (#21396),2018-01-08 19:22:15+00:00,Alex Rickabaugh,fix
27196b676b384e53ced429b03fc24c97755d06bb, (tag: 5.2.0),docs(aio): fix punctuation for clarity (#21325) PR Close #21325,2018-01-05 09:36:47+00:00,Anton Strogonoff,docs
6040ee39eb65512b39a262c15ba7a51588850908, (tag: 5.2.0),fix(benchpress): forward compat with selenium_webdriver 3.6.0 (#21399),2018-01-08 20:24:49+00:00,Alex Eagle,fix
74dbf7bad56c1c2843ba578b3a550da069cae1ef, (tag: 5.2.0),build(core): reduce payload limit back to normal (#21394),2018-01-08 19:15:11+00:00,Kara Erickson,build
7269fe5203abc7580723d04fa93ec41ba9d61f3e, (tag: 5.2.0),ci: reformat itegration/_payload-limits.json to be easier to read (#21344),2018-01-06 00:15:14+00:00,Igor Minar,ci
8e80db49827e146ca8ed78a890045b11faf8fb92, (tag: 5.2.0),build: upgrade to @angular/cli@1.6.3 (#21344),2018-01-05 23:27:22+00:00,Igor Minar,build
e99475260fe1e64e923d95c3f0a1787551ab045c, (tag: 5.2.0),docs(aio): document the template compiler options (#21333),2018-01-05 16:10:35+00:00,chembu,docs
b15d50af9b92dafe6eaee5318e4b5c823253f25d, (tag: 5.2.0),build(core): improve payload size failure message (#21346),2018-01-05 23:44:45+00:00,Kara Erickson,build
db55e86e91fce79a49950bfef0d00eb24315f057, (tag: 5.2.0),fix(core): make all render3 tests pass in IE9 (#21279),2018-01-03 13:05:33+00:00,Marc Laval,fix
a2f3f4550d6e87e64987ba27b961c8d39f25899b, (tag: 5.2.0),test(core): properly stringify HTML elements in render3 tests (#21279),2018-01-03 10:42:48+00:00,Marc Laval,test
d2cfc6a719c4470457259a5eb979f16a7bef67ba, (tag: 5.2.0),build: activate render3 tests in CI (#21279),2018-01-03 09:45:09+00:00,Marc Laval,build
fecf768f43d4500bd34c4445a79efaed177cd4e3, (tag: 5.2.0),fix(common): export currencies via `getCurrencySymbol` (#20983),2017-12-13 14:16:05+00:00,Olivier Combe,fix
2fc4cf67be8b385a84b1b58d712a80f17a3a47ae, (tag: 5.2.0),build(core): update payload size of hello world (#21340),2018-01-05 21:27:40+00:00,Kara Erickson,build
f9436f7a5b382851379635ce4c56c615dfa2c77f, (tag: 5.2.0),docs(aio): delete duplicated word (#21129),2017-12-29 22:36:22+00:00,lharries,docs
e726d8182254847bf1cf8b39d35ffcaa0f9f860e, (tag: 5.2.0),build: force fetch PR in merge script (#21295),2018-01-03 22:14:33+00:00,Misko Hevery,build
6cd4b1b41c6c3af2e4baeae3b56243778b426082, (tag: 5.2.0),build(aio): add `@nodoc` alias to the `@internal` tag (#21024),2017-12-14 19:52:41+00:00,Peter Bacon Darwin,build
24df08efc774f3767652417419f630c7b660c5d3, (tag: 5.2.0),build(aio): fix plunker for custom plunkers (#21291),2018-01-03 20:53:22+00:00,Jesus Rodriguez,build
4f1a571ba60e7f07b788ae72dd755089fb537b05, (tag: 5.2.0),docs: remove broken issuestats.com badges (#21334) PR Close #21334,2018-01-05 18:29:09+00:00,Igor Minar,docs
c8d2e0a3bcacb457d1acc6ac0a4e50656e314ceb, (tag: 5.2.0),test(aio): wait for Angular to avoid flake in e2e test (#21047),2017-12-15 18:14:47+00:00,George Kalpakas,test
b5934fc582580ec1461b04ce9b23dfc6909ff905, (tag: 5.2.0),docs(router): fix missing export in docs for UrlMatcher (#21095),2017-12-19 23:53:22+00:00,Jason Aden,docs
2402224b4e677295194367fbef35e63cada490de, (tag: 5.2.0),docs(common): update copyright years (#21232),2017-12-31 07:27:12+00:00,Siyao Li,docs
03d16fcd24096518853b8a55deef82c538578ccb, (tag: 5.2.0),docs(aio): add missing imports to interceptor example (#21259),2018-01-02 17:49:49+00:00,courtneypattison,docs
dcc3eba962853db10cee45917e91ba2a0b0d14ae, (tag: 5.2.0),fix(aio): fix test message's mistake. (#21254),2018-01-02 14:17:52+00:00,Zenn,fix
6588ca8a6cd5340e7d29eccfc75a86d4dcfa562b, (tag: 5.2.0),"fix(aio): do not redirect pages on ""next"" deployment (#21027)",2017-12-14 20:20:57+00:00,Peter Bacon Darwin,fix
81823e89cd021d95ed69d03916e14183afff6aef, (tag: 5.2.0),build(aio): fix example protractor config for Travis (#21309),2018-01-04 16:21:07+00:00,Peter Bacon Darwin,build
ef78538a065a45660aa7c2de9f5ba8be594e12f9, (tag: 5.2.0),fix(aio): don't use Object.keys on NamedNodeMap to prevent SEO errors (#21305),2018-01-04 13:59:34+00:00,Igor Minar,fix
ccea37256e990da26135684bf23881b4a7b2885d, (tag: 5.2.0),refactor(aio): use one argument for `DocViewer` error reporting (#21293),2018-01-03 21:42:55+00:00,George Kalpakas,refactor
5bceb89a7fc2dfd954bc4e5f67efa1a52bc507c1, (tag: 5.2.0),release: cut the 5.2.0-rc.0 release,2018-01-04 00:09:47+00:00,Misko Hevery,release
2582eca265228c0899d1067b4ce8e77f01a6c256, (tag: 5.2.0),docs: add changelog for 5.1.3,2018-01-03 23:54:46+00:00,Misko Hevery,docs
4f409954f81434e170ad65e4343233901384aa56, (tag: 5.1.3),release: cut the 5.1.3 release,2018-01-03 23:53:22+00:00,Misko Hevery,release
00308fcc9fc0e5c6678be35debee6ba68a07ede3, (tag: 5.1.3),build: update rules_typescript in integration test,2018-01-03 21:54:04+00:00,Alex Eagle,build
a7a7bd3ca0c47abf0638471a5b0e72818f61b056, (tag: 5.1.3),build: update rules_typescript (#21290),2018-01-03 19:55:31+00:00,Alex Eagle,build
67630f82b6d27557ca6a5978a18dd47dbdd6df0f, (tag: 5.1.3),docs(aio): fix trailing space breaking lint,2018-01-02 22:02:43+00:00,Mi┼íko Hevery,docs
48a1f32222f6968ac66ef6c42f6efd1812b384b2, (tag: 5.1.3),fix(language-service): ignore null metadatas (#20557),2017-11-21 10:39:09+00:00,Victor Noel,fix
521f0d4c7d49d722ae244db3f7c662ef4587af0b, (tag: 5.1.3),docs(aio): HttpClientXsrfModule withConfig => withOptions (#21185),2017-12-27 16:18:13+00:00,Dawid Winiarczyk,docs
941cd102b87fb833ba7baab61cd088521bdf3389, (tag: 5.1.3),build: force upstream fetch before merge (#21192),2017-12-27 23:04:51+00:00,Mi┼íko Hevery,build
9f538a6cac3004ed95d45d94abb69d0de7effa20, (tag: 5.1.3),build: add karma tests for render3 (#21188),2017-12-27 18:54:19+00:00,Mi┼íko Hevery,build
3750ea9dff591477c6fb27ed2b526f634ba729e8, (tag: 5.1.3),feat(core): final adjustements to ngIvy read option for queries (#21187),2017-12-20 16:35:03+00:00,Pawel Kozlowski,feat
afd89ed8d9fe1e506370aa7cef6abe9fac51593b, (tag: 5.1.3),fix(core): support read option when querying for types (#21187),2017-12-20 11:19:59+00:00,Pawel Kozlowski,fix
a62371c0ebd80cc2f81cc0bbfe60dcb68c1e4ada, (tag: 5.1.3),feat(core): more read options for ngIvy queries (#21187),2017-12-19 15:51:42+00:00,Pawel Kozlowski,feat
c516bc3b35677b22ebfdfcac45c15c8436fd34d8, (tag: 5.1.3),feat(core): add ngOnInit and ngDoCheck support in render3 (#21156),2017-12-21 00:26:07+00:00,Kara Erickson,feat
8bf13054903e8200ababa65cbcf05701f7f6bdf6, (tag: 5.1.3),refactor(core): avoid object creation in bind (#21155),2017-12-18 20:39:46+00:00,Kara Erickson,refactor
66043e09a2879b43f54cc1962699dc59c42d0aa8, (tag: 5.1.3),docs(aio): Sort in the api type dropdown (#21030) (#21176),2017-12-26 20:11:58+00:00,Haydee Rodriguez,docs
12702b20c746469cdb037d52e8752d348a0c9c6b, (tag: 5.1.3),docs(changelog): fix typo in 5.1.1 (#21007),2017-12-14 11:54:44+00:00,Teamop,docs
5de91fe93ec752fbe6cad4fc01355353817db869, (tag: 5.1.3),docs(forms): add text about min() and max() as functions (#21110),2017-12-20 14:49:57+00:00,Kapunahele Wong,docs
d787b55b31c96c38b37436a107e242bf86cab9ce, (tag: 5.1.3),build(common): generate ts declarations for i18n locale files (#21127),2017-12-21 09:16:57+00:00,Olivier Combe,build
83d207d0a795bc1945c4661cb5ab73d2e671c1ce, (tag: 5.1.3),build: upgrade to TypeScript 2.6 (#21144),2017-12-22 17:36:47+00:00,Chuck Jazdzewski,build
83c1383701e9471e745a9f7e6c5a4064c3ed3f4f, (tag: 5.1.3),build: upgrade circle/build into large class (more ram) (#21053),2017-12-19 18:39:04+00:00,Mi┼íko Hevery,build
c66283ad66d609ccd553c5169affb15bd67e2068, (tag: 5.1.3),build: add istruction for running and debugging tests to `BAZEL.md` (#21053),2017-12-19 00:14:23+00:00,Mi┼íko Hevery,build
ae97920fe2a9e9923562878ee028fb37e654e760, (tag: 5.1.3),build: move _testing_init into tools; limit web_test concurrency (#21053),2017-12-18 23:37:05+00:00,Mi┼íko Hevery,build
533a010b2859f0cf56c066e7960340cf11ac59ab, (tag: 5.1.3),build(platform-browser): exclude node incompatible tests from :test target. (#21053) PR Close #21053,2017-12-18 06:18:50+00:00,Misko Hevery,build
6b81d1c9b9c8a387e8b979eb3a7a66628e5de68b, (tag: 5.1.3),build(compiler-cli): exclude command line scripts from compilation (#21053),2017-12-18 05:36:21+00:00,Misko Hevery,build
fefc081e1b490f1dd2d4ca3f5f46bfd532397d83, (tag: 5.1.3),build(service-worker): enable karma bazel test for service-worker (#21053),2017-12-18 05:22:50+00:00,Misko Hevery,build
bdee1f4a25129eb8835bcfaad25f88a05e1be20a, (tag: 5.1.3),build(upgrade): enable bazel tests for upgrade (#21053),2017-12-18 05:12:09+00:00,Misko Hevery,build
40dfe39e640123d705b1649a3c80bd552ef6cc1d, (tag: 5.1.3),build(router): enable bazel tests for router (#21053),2017-12-18 04:59:37+00:00,Misko Hevery,build
3d50fd7cac5573b06a4a24dab5c92e4b55b84dac, (tag: 5.1.3),build: add bazel test rules for remainder of packages (#21053),2017-12-17 23:10:54+00:00,Misko Hevery,build
cc1058f6e175ad6c15776b59d2037481b9a4ab73, (tag: 5.1.3),build: add bazel test rules for more packages (#21053),2017-12-17 04:08:49+00:00,Misko Hevery,build
47e251a80a8087f7f0276725c1b0c29b43ac2220, (tag: 5.1.3),build: remove `main()` from specs (#21053),2017-12-16 22:42:55+00:00,Misko Hevery,build
47bcb5bc356eaed6922fa5a72be56d6915d48ebd, (tag: 5.1.3),build(core): add bazel test targets for core (#21053),2017-12-16 19:35:47+00:00,Misko Hevery,build
f3fc74ab675ac8e7109493471922a1db09ecbd2e, (tag: 5.1.3),build(core): remove `main()` from specs (#21053),2017-12-16 00:28:41+00:00,Mis╠îko Hevery,build
3e34fa865146914533398a7a9780b8b867e93244, (tag: 5.1.3),fix(animations): avoid infinite loop with multiple blocked sub triggers (#21119),2017-12-20 23:56:35+00:00,Matias Niemel├ñ,fix
8c991756fa87db471a57a6786781ed8cda363ec5, (tag: 5.1.3),fix(router): fix wildcard route with lazy loaded module (again) (#18139),2017-07-14 21:10:37+00:00,Jason Aden,fix
fa0e8ef92c5034c99071300c5a66b45f9567ee65, (tag: 5.1.3),fix(common): handle JS floating point errors in percent pipe (#20329),2017-11-10 09:41:15+00:00,Olivier Combe,fix
5a7bf367231e1250c19386b20151b2bbef91c4bd, (tag: 5.1.3),build: fix circular dep between interface and l_node by merging (#20855),2017-12-20 18:47:22+00:00,Mi┼íko Hevery,build
66528a21f6c1e0e4b8c43a37581946ba238571c0, (tag: 5.1.3),build: fix benchmarks for render3 (#20855),2017-12-19 23:01:05+00:00,Mi┼íko Hevery,build
a77757277be34ed59092b849ccddaa7a957000cb, (tag: 5.1.3),build: yarn buildifier (#20855),2017-12-19 19:38:53+00:00,Mi┼íko Hevery,build
4f05d022c1069f12ef495c6ab3d02f989bb1a04b, (tag: 5.1.3),feat(core): support 'read' option for ngIvy queries (#20855),2017-12-18 14:14:09+00:00,Pawel Kozlowski,feat
